Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-11-10 00:00:00-05:00,24.27813535275011,24.347171751078715,24.20019267627225,24.235824584960938,108782000,0.0,0.0
2014-11-11 00:00:00-05:00,24.206869226970152,24.440698916716357,24.14006195777312,24.429563522338867,109769200,0.0,0.0
2014-11-12 00:00:00-05:00,24.35830690335676,24.814830991319965,24.35608118319795,24.77474594116211,187769600,0.0,0.0
2014-11-13 00:00:00-05:00,24.89722502918497,25.264669288721663,24.852685146891915,25.124372482299805,238091600,0.0,0.0
2014-11-14 00:00:00-05:00,25.197857907702137,25.429460160816948,24.765830464485802,25.42723274230957,176254400,0.0,0.0
2014-11-17 00:00:00-05:00,25.447283806027908,26.117594306313155,25.231271703698372,25.384929656982422,186986800,0.0,0.0
2014-11-18 00:00:00-05:00,25.37379926424589,25.763514445577968,25.362663865169914,25.714521408081055,176896000,0.0,0.0
2014-11-19 00:00:00-05:00,25.707829621294955,25.774636889505107,25.342611118207092,25.536354064941406,167476800,0.0,0.0
2014-11-20 00:00:00-05:00,25.589798755299007,26.024051891568106,25.5764359440906,25.901569366455078,173582000,0.0,0.0
2014-11-21 00:00:00-05:00,26.168806627630605,26.182167741411796,25.83921832917292,25.937204360961914,228717200,0.0,0.0
2014-11-24 00:00:00-05:00,26.021834386688052,26.449407129755777,25.97061563778073,26.418230056762695,189803200,0.0,0.0
2014-11-25 00:00:00-05:00,26.51622096491118,26.667653218161046,26.155455441250904,26.188859939575195,275361600,0.0,0.0
2014-11-26 00:00:00-05:00,26.264570161207196,26.522894703832986,26.24007364867075,26.500625610351562,163073200,0.0,0.0
2014-11-28 00:00:00-05:00,26.56075210697368,26.589703457374174,26.289066450372065,26.485036849975586,99257600,0.0,0.0
2014-12-01 00:00:00-05:00,26.458319019009732,26.556305090915238,24.779203172481225,25.625442504882812,335256000,0.0,0.0
2014-12-02 00:00:00-05:00,25.27580469049037,25.776866898011107,25.10878395465013,25.527448654174805,237395600,0.0,0.0
2014-12-03 00:00:00-05:00,25.776870516217087,25.910486783839957,25.634346270882954,25.81695556640625,172253600,0.0,0.0
2014-12-04 00:00:00-05:00,25.781317753728636,26.099770663158463,25.674425443709225,25.718963623046875,168178000,0.0,0.0
2014-12-05 00:00:00-05:00,25.8303168578267,25.850360232568093,25.529679828890064,25.60984992980957,153275600,0.0,0.0
2014-12-08 00:00:00-05:00,25.409423426763635,25.53190599131245,24.85714242430685,25.03084373474121,230659600,0.0,0.0
2014-12-09 00:00:00-05:00,24.538688704527956,25.453962534442482,24.351624584307615,25.413877487182617,240832000,0.0,0.0
2014-12-10 00:00:00-05:00,25.478457331558797,25.576441674580547,24.83932403744403,24.930627822875977,178261200,0.0,0.0
2014-12-11 00:00:00-05:00,24.999659973847212,25.342609363790007,24.794779948060707,24.857135772705078,165606800,0.0,0.0
2014-12-12 00:00:00-05:00,24.59881660346499,24.912816438535767,24.402846195826047,24.436250686645508,224112400,0.0,0.0
2014-12-15 00:00:00-05:00,24.652260731227507,24.852685960551074,23.683540771690257,24.10220718383789,268872400,0.0,0.0
2014-12-16 00:00:00-05:00,23.687997915952707,24.532009681209104,23.663501402260128,23.772621154785156,243162800,0.0,0.0
2014-12-17 00:00:00-05:00,23.85501248703287,24.460739516734485,23.788203521738488,24.36498260498047,213647200,0.0,0.0
2014-12-18 00:00:00-05:00,24.912814129302934,25.086515426635742,24.6433542066427,25.086515426635742,236024800,0.0,0.0
2014-12-19 00:00:00-05:00,24.99966478816491,25.217904269868995,24.866048536240783,24.892770767211914,353719200,0.0,0.0
2014-12-22 00:00:00-05:00,24.977393156899726,25.27357528053214,24.935080696799673,25.151094436645508,180670000,0.0,0.0
2014-12-23 00:00:00-05:00,25.21568857012394,25.237957671123404,25.044212924478725,25.062028884887695,104113600,0.0,0.0
2014-12-24 00:00:00-05:00,25.070934067249123,25.099883725415378,24.943998336791992,24.943998336791992,57918400,0.0,0.0
2014-12-26 00:00:00-05:00,24.964037451902257,25.50295739610754,24.943995775004694,25.384929656982422,134884000,0.0,0.0
2014-12-29 00:00:00-05:00,25.340387275585787,25.558626761168487,25.3203439029784,25.367111206054688,110395600,0.0,0.0
2014-12-30 00:00:00-05:00,25.306987807234137,25.36934195834083,24.966265696527437,25.05756950378418,119526000,0.0,0.0
2014-12-31 00:00:00-05:00,25.124376029265683,25.193410732787502,24.543143650711674,24.58100128173828,165613600,0.0,0.0
2015-01-02 00:00:00-05:00,24.805929337922763,24.817064737647883,23.90624374868819,24.347179412841797,212818400,0.0,0.0
2015-01-05 00:00:00-05:00,24.11556867617278,24.195738769154584,23.474209631341235,23.661272048950195,257142000,0.0,0.0
2015-01-06 00:00:00-05:00,23.72585205994149,23.924049860493223,23.300505111079683,23.663497924804688,263188400,0.0,0.0
2015-01-07 00:00:00-05:00,23.872831085408613,24.095525411574826,23.76148392232551,23.99531364440918,160423600,0.0,0.0
2015-01-08 00:00:00-05:00,24.324908297500208,24.97517549062993,24.20687884687045,24.917274475097656,237458000,0.0,0.0
2015-01-09 00:00:00-05:00,25.090975746205,25.220138896220554,24.543147767441415,24.943998336791992,214798000,0.0,0.0
2015-01-12 00:00:00-05:00,25.075376964307544,25.082057521230563,24.229139673280386,24.3293514251709,198603200,0.0,0.0
2015-01-13 00:00:00-05:00,24.81482618930607,25.119917995302647,24.253637294716945,24.545366287231445,268367600,0.0,0.0
2015-01-14 00:00:00-05:00,24.282587482972506,24.60549354909599,24.16233235309282,24.45183563232422,195826400,0.0,0.0
2015-01-15 00:00:00-05:00,24.496376037587304,24.509737153556845,23.752577798886094,23.7882080078125,240056000,0.0,0.0
2015-01-16 00:00:00-05:00,23.834971038745866,23.957453585315836,23.427440055455996,23.603368759155273,314053200,0.0,0.0
2015-01-20 00:00:00-05:00,24.01535829512517,24.26700400226109,23.716948676603216,24.21133041381836,199599600,0.0,0.0
2015-01-21 00:00:00-05:00,24.262540295740305,24.732425346375155,24.111108122563827,24.39615821838379,194303600,0.0,0.0
2015-01-22 00:00:00-05:00,24.554277991079733,25.046432270318064,24.434022845619882,25.03084373474121,215185600,0.0,0.0
2015-01-23 00:00:00-05:00,25.008575256465825,25.331481372372586,24.837099661876888,25.16000747680664,185859200,0.0,0.0
2015-01-26 00:00:00-05:00,25.329251754218838,25.467322845755984,25.119920246496974,25.18672752380371,222460000,0.0,0.0
2015-01-27 00:00:00-05:00,25.035296295572685,25.048659110774842,24.28036264903307,24.304859161376953,382274800,0.0,0.0
2015-01-28 00:00:00-05:00,26.1955314297915,26.304652866471436,25.67888069152832,25.67888069152832,585908400,0.0,0.0
2015-01-29 00:00:00-05:00,25.90380177927654,26.54293505342104,25.73455362985777,26.47835350036621,337745600,0.0,0.0
2015-01-30 00:00:00-05:00,26.36700655662782,26.72331711164521,26.02182969765997,26.090866088867188,334982000,0.0,0.0
2015-02-02 00:00:00-05:00,26.289068625372668,26.538485209317315,25.85036048522611,26.418230056762695,250956400,0.0,0.0
2015-02-03 00:00:00-05:00,26.389279225097873,26.5206680698437,26.191081398907162,26.422683715820312,207662800,0.0,0.0
2015-02-04 00:00:00-05:00,26.389276447377085,26.83689249828683,26.346963983647584,26.62533187866211,280598800,0.0,0.0
2015-02-05 00:00:00-05:00,26.83325702823042,26.88020890532146,26.661106399900362,26.815372467041016,168984800,0.1175,0.0
2015-02-06 00:00:00-05:00,26.833255438234904,26.884678026144194,26.4822455729834,26.589561462402344,174826400,0.0,0.0
2015-02-09 00:00:00-05:00,26.50460550648768,26.793013454820173,26.477776106437283,26.766185760498047,155559200,0.0,0.0
2015-02-10 00:00:00-05:00,26.866791149239557,27.309466837648408,26.86455664535429,27.2804012298584,248034000,0.0,0.0
2015-02-11 00:00:00-05:00,27.448083069083964,27.92876582622823,27.38771905108365,27.919822692871094,294247200,0.0,0.0
2015-02-12 00:00:00-05:00,28.18363785066684,28.501113100082545,28.074087457143616,28.273067474365234,297898000,0.0,0.0
2015-02-13 00:00:00-05:00,28.456403727172283,28.456403727172283,28.09197993425669,28.41168975830078,217088800,0.0,0.0
2015-02-17 00:00:00-05:00,28.50334519120033,28.814113491034405,28.37590854257936,28.579360961914062,252609600,0.0,0.0
2015-02-18 00:00:00-05:00,28.534651302817203,28.79176086361666,28.494408052381388,28.77834701538086,179566800,0.0,0.0
2015-02-19 00:00:00-05:00,28.724684447042772,28.847650392186146,28.691149830847475,28.71797752380371,149449600,0.0,0.0
2015-02-20 00:00:00-05:00,28.755984665874507,28.952730178833008,28.628549712403764,28.952730178833008,195793600,0.0,0.0
2015-02-23 00:00:00-05:00,29.068993635922478,29.735240936279297,28.98850713302014,29.735240936279297,283896400,0.0,0.0
2015-02-24 00:00:00-05:00,29.72182542089214,29.8693845698474,29.32609985286002,29.549673080444336,276912400,0.0,0.0
2015-02-25 00:00:00-05:00,29.413293708300706,29.42223854795156,28.65090817226166,28.793994903564453,298846800,0.0,0.0
2015-02-26 00:00:00-05:00,28.79400451978638,29.25903740468988,28.30661635120337,29.158430099487305,365150000,0.0,0.0
2015-02-27 00:00:00-05:00,29.06452186219934,29.191960249402182,28.671034178958696,28.7202205657959,248059200,0.0,0.0
2015-03-02 00:00:00-05:00,28.89683744330111,29.12711757708943,28.68444357571901,28.861064910888672,192386800,0.0,0.0
2015-03-03 00:00:00-05:00,28.832008372686243,28.957208849248584,28.637497321673848,28.921436309814453,151265200,0.0,0.0
2015-03-04 00:00:00-05:00,28.863298173092623,28.966139922878046,28.688911370016545,28.738094329833984,126665200,0.0,0.0
2015-03-05 00:00:00-05:00,28.747036109339152,28.785043135560958,28.116559892968016,28.261882781982422,226068400,0.0,0.0
2015-03-06 00:00:00-05:00,28.706799740534585,28.923666034260794,28.22835489763584,28.30436897277832,291368400,0.0,0.0
2015-03-09 00:00:00-04:00,28.608436065864783,28.96839088082133,27.960073227183862,28.425106048583984,354114000,0.0,0.0
2015-03-10 00:00:00-04:00,28.261888488309893,28.442982231001093,27.678362311051448,27.837099075317383,275426400,0.0,0.0
2015-03-11 00:00:00-04:00,27.89076299470218,27.895233709190794,27.30052974994993,27.329593658447266,275756000,0.0,0.0
2015-03-12 00:00:00-04:00,27.345234420826387,27.924289829623643,27.193204593973046,27.823680877685547,193450800,0.0,0.0
2015-03-13 00:00:00-04:00,27.812509887920488,28.03608311578845,27.405606681429926,27.63141441345215,207309200,0.0,0.0
2015-03-16 00:00:00-04:00,27.69625110797063,27.935474395751953,27.47044337387959,27.935474395751953,143497200,0.0,0.0
2015-03-17 00:00:00-04:00,28.147867158486445,28.465340703683747,28.091973856625163,28.402740478515625,204092400,0.0,0.0
2015-03-18 00:00:00-04:00,28.393801139272227,28.87672015062682,28.252950613824687,28.722454071044922,261083600,0.0,0.0
2015-03-19 00:00:00-04:00,28.78504930758009,28.896835906832827,28.483225830743322,28.505582809448242,183238000,0.0,0.0
2015-03-20 00:00:00-04:00,28.673269728786845,28.706804352190886,27.982429195006716,28.147872924804688,274780400,0.0,0.0
2015-03-23 00:00:00-04:00,28.420629350304967,28.583836851496212,28.28648404895587,28.440750122070312,150838800,0.0,0.0
2015-03-24 00:00:00-04:00,28.445223158598004,28.62631522559773,28.295427796274037,28.324493408203125,131369200,0.0,0.0
2015-03-25 00:00:00-04:00,28.29094944101512,28.35354965637249,27.584457397460938,27.584457397460938,206620800,0.0,0.0
2015-03-26 00:00:00-04:00,27.445851677388305,27.919825858966977,27.41007913990318,27.7767391204834,190291600,0.0,0.0
