Ticker,High Price,Current Price,% Off High
VERB,364800.0,9.789999961853027,99.99731633772976
XHG,81751.6015625,2.25,99.9972477603411
FCEL,234900.0,6.679999828338623,99.99715623676954
BCDA,78468.75,2.299999952316284,99.99706889691461
NDRA,205800.0,6.050000190734863,99.99706025257981
GRYP,29060.0,0.8600000143051147,99.99704060559426
GRI,28282.80078125,0.8370000123977661,99.99704060422138
DUO,29034.0,0.8899999856948853,99.99693462841601
MYSZ,50100.0,1.5800000429153442,99.99684630729956
GNLN,63800.0,2.0999999046325684,99.99670846409933
CVM,21559.525247012865,0.7200000286102295,99.99666040870399
ADD,4080.0,0.14000000059604645,99.99656862743636
SISI,3139.199951171875,0.11500000208616257,99.99633664615587
SPXS,161167.36055730033,5.920000076293945,99.99632679963497
BPTH,24000.0,0.8999999761581421,99.99625000009934
OPTT,4000.0,0.15000000596046448,99.99624999985099
BSFC,8000.0,0.3100000023841858,99.99612499997019
ONCT,33096.0,1.2899999618530273,99.99610224812106
STAF,67479.046875,2.7300000190734863,99.9959542996745
SNOA,72324.0,3.0999999046325684,99.9957137327794
BKYI,23976.0,1.0399999618530273,99.99566232915477
VIXY,1013920.0,44.06999969482422,99.99565350326507
PEGY,72000.0,3.180000066757202,99.99558333324062
AGFY,107820.0,4.829999923706055,99.99552031170126
IFBD,45000.0,2.069999933242798,99.99540000014835
ERNA,23000.0,1.1299999952316284,99.99508695654247
APVO,5106.64013671875,0.2879999876022339,99.99436028425947
DUST,1038424.4894764634,61.20000076293945,99.99410645633041
AKAN,12400.0,0.7649999856948853,99.99383064527665
OP,24180.0,1.5199999809265137,99.99371381314754
XTKG,2184.90576171875,0.14399999380111694,99.99340932701428
XXII,1526.4000244140625,0.10300000011920929,99.99325209653618
RNAZ,5600.0,0.4000000059604645,99.99285714275071
DRV,319499.5839725755,24.989999771118164,99.99217839364285
RETO,12750.0,1.0499999523162842,99.99176470625635
IBIO,30300.0,2.559999942779541,99.99155115530436
DLPN,15000.0,1.2699999809265137,99.9915333334605
REVB,11854.5,1.0399999618530273,99.99122696054786
TPST,12530.25,1.100000023841858,99.99122124439782
SRTY,162199.20907825322,14.9399995803833,99.99078910454293
BJDX,1000.0,0.09399999678134918,99.99060000032186
CPHI,2049.575927734375,0.20000000298023224,99.9902418836856
MIGI,21708.0,2.140000104904175,99.99014188269346
ANY,16044.0,1.6200000047683716,99.98990276735996
EDBL,1800.0,0.18199999630451202,99.98988888909419
AGRI,422.5,0.04699999839067459,99.98887574002588
SOS,6430.0,0.734000027179718,99.98858475851976
ENSC,5757.60009765625,0.6909999847412109,99.98799847205396
REW,80529.66542847133,10.069999694824219,99.98749529177695
JZXN,11468.33984375,1.440000057220459,99.98744369213993
SPXU,170830.190030372,21.530000686645508,99.9873968408729
AEHL,2397.6458604600693,0.3100000023841858,99.98707065094572
SBFM,19740.0,2.609999895095825,99.98677811603295
TRNR,34000.0,4.789999961853027,99.98591176481808
WNW,5623.7998046875,0.7929999828338623,99.98589921387008
FNGD,115540.0,16.530000686645508,99.98569326580696
ATXI,13882.5,2.0,99.98559337295156
FAMI,2064.0,0.30000001192092896,99.98546511570152
AWH,5915.625,0.8600000143051147,99.9854622290239
WTO,2683.25,0.39800000190734863,99.9851672411476
ZVSA,8750.0,1.2999999523162842,99.98514285768782
VERO,2688.75,0.4020000100135803,99.98504881413245
BCAN,52907.3984375,8.0,99.98487924139863
INM,1608.75,0.24400000274181366,99.98483294466251
ERY,132851.83592599933,21.110000610351562,99.98411011751308
PLUR,30400.0,5.099999904632568,99.98322368452423
APTO,2205.0,0.3799999952316284,99.98276644012554
BLIN,6362.5,1.1100000143051147,99.98255402728007
VINO,25740.0,4.754000186920166,99.9815306908045
SMDD,40578.7421875,7.53000020980835,99.98144348542148
CHNR,3437.5,0.6499999761581421,99.98109090978448
TXMD,8000.0,1.5199999809265137,99.98100000023842
USAU,29313.80859375,5.769999980926514,99.98031644382725
BTCS,9468.0,1.8799999952316284,99.98014364179096
MEIP,15720.0,3.130000114440918,99.98008905779618
QID,161431.43179169903,32.79999923706055,99.97968177642171
NEON,32968.75,6.699999809265137,99.97967772569702
SXTC,2335.0,0.4860000014305115,99.97918629544195
INTZ,3460.0,0.7400000095367432,99.97861271648738
PHUN,27500.0,5.989999771118164,99.97821818265048
EFOI,5425.0,1.2699999809265137,99.97658986210274
GEG,7488.0,1.7699999809265137,99.9763621797419
IRD,4795.2001953125,1.1699999570846558,99.97560060248938
POCI,18787.5,4.679999828338623,99.97508982127297
LABD,20240.084465006938,5.070000171661377,99.97495069657231
KXIN,12060.0,3.0399999618530273,99.97479270346722
ODV,6487.56591796875,1.6399999856948853,99.97472087364612
QUBT,5000.0,1.409999966621399,99.97180000066757
SPCB,13300.1064453125,3.8399999141693115,99.97112805126817
ALTO,4672.5,1.350000023841858,99.97110754363099
MLGO,715.0,0.20999999344348907,99.97062937154637
ALZN,5032.5,1.5,99.97019374068554
ASTC,24000.0,7.260000228881836,99.96974999904633
SOBR,15950.0,4.869999885559082,99.969467085357
LKCO,5760.0,1.7699999809265137,99.96927083366447
TGL,1386.0,0.4269999861717224,99.96919192018963
TAOP,1296.0,0.4000000059604645,99.96913580200922
RIME,1100.0,0.3400000035762787,99.96909090876579
LFWD,7648.5498046875,2.369999885559082,99.96901373533443
EPM,16712.00171558277,5.550000190734863,99.96679033256943
EDSA,6938.39990234375,2.3299999237060547,99.96641877152513
SRS,138526.07127921097,46.83000183105469,99.96619408794416
EDZ,23426.022221386906,8.029999732971191,99.9657218811752
GYRE,47990.25,16.799999237060547,99.9649928907704
RDHL,22220.0,7.889999866485596,99.96449144974578
GAME,2893.5,1.0299999713897705,99.9644029731678
LGHL,588.5,0.20999999344348907,99.9643160588881
VRME,3315.0,1.25,99.96229260935144
NHTC,17381.342228816105,6.630000114440918,99.96185564942476
IMG,1804.949951171875,0.6899999976158142,99.96177179333046
NVVE,9096.0,3.5,99.96152154793315
XYLO,8272.0,3.2300000190734863,99.96095261098799
AMRN,1425.0,0.5600000023841858,99.96070175421865
PCSA,2695.0,1.100000023841858,99.95918367258471
CEAD,15714.0,6.679999828338623,99.95749013727671
HOLO,7000.0,2.990000009536743,99.95728571414948
UK,2896.800048828125,1.2400000095367432,99.95719414565606
LIFW,295.0,0.12700000405311584,99.95694915116844
SKF,77664.96906568488,33.5,99.9568660099875
DGLY,1825.5999755859375,0.800000011920929,99.9561787892956
MNTS,1459.0,0.6589999794960022,99.95483207817026
RGLS,3072.0,1.409999966621399,99.95410156358653
GREE,5679.34765625,2.6500000953674316,99.95333970984413
PTN,2562.5,1.2000000476837158,99.95317072984649
QNTM,11431.875,5.429999828338623,99.95250123161478
FRES,2418.0,1.149999976158142,99.95244003407122
XTNT,1080.0,0.5199999809265137,99.95185185361791
AUMN,722.5,0.3499999940395355,99.95155709425059
BLNK,3750.0,1.8300000429153442,99.95119999885559
PULM,4235.0,2.069000005722046,99.95114521828283
NUGT,84522.4366276227,41.40999984741211,99.95100709172661
VS,3576.048095703125,1.7699999809265137,99.95050402193826
SCNI,6200.0,3.109999895095825,99.94983871136942
CASI,11137.5,5.590000152587891,99.9498092017725
KWE,1454.5999755859375,0.7310000061988831,99.94974563326907
SSKN,6120.0,3.0799999237060547,99.94967320386101
JXJT,2064.0,1.0499999523162842,99.949127909287
YANG,136306.3869794743,71.02999877929688,99.94788945672077
NTRP,3200.0,1.7000000476837158,99.94687499850988
SGBX,1312.517578125,0.7049999833106995,99.94628643493539
INBS,3417.60009765625,1.840000033378601,99.94616104925089
ONCO,3636.0,1.9800000190734863,99.94554455393087
AGEN,7065.7509765625,3.9000000953674316,99.94480416719604
SDOW,82789.19865180309,45.72999954223633,99.94476332627089
CHEK,1512.0,0.8399999737739563,99.94444444617898
GENE,1385.0,0.7699999809265137,99.94440433350711
NCTY,15622.859606827273,8.90999984741211,99.94296818846456
QH,2299.0,1.3300000429153442,99.94214875846387
CISS,2000.0,1.190000057220459,99.94049999713897
TIVC,650.0,0.3880000114440918,99.94030769054706
AVTX,22032.0,13.25,99.93986020334059
RKDA,7040.0,4.239999771118164,99.93977273052388
LYT,2823.60009765625,1.7100000381469727,99.9394390147682
IVP,410.0,0.2529999911785126,99.93829268507841
SLNH,6733.33349609375,4.159999847412109,99.93821782554176
SDD,20769.453585602143,13.15999984741211,99.93663771753468
VXRT,1060.1970796794178,0.6899999976158142,99.9349177609672
ATNF,4957.10009765625,3.309999942779541,99.9332270908884
AIRI,8851.425606863839,6.010000228881836,99.93210133038659
TWM,55631.26303143858,38.0,99.93169308419526
BIOR,3980.0,2.7200000286102295,99.93165829073844
STCN,15033.138076177484,10.289999961853027,99.93155121765189
TIRX,2596.75,1.7999999523162842,99.93068258583551
SMN,19384.174584421544,13.569999694824219,99.92999444141547
WORX,1558.949951171875,1.1019999980926514,99.92931139339886
PRPO,8448.0,6.0,99.92897727272727
RELI,2674.949951171875,1.9199999570846558,99.92822295773259
TNON,4791.2001953125,3.4600000381469727,99.92778427331147
ATOS,2232.0,1.6200000047683716,99.92741935462507
USEG,1930.2827033095473,1.4700000286102295,99.92384535041992
BBLG,1709.280029296875,1.3200000524520874,99.92277449979949
SIJ,9341.483988369115,7.25,99.92238920487337
CJJD,2640.0,2.059999942779541,99.92196969913714
NTWK,4000.0,3.1500000953674316,99.92124999761582
ZSL,47952.0,38.16999816894531,99.92039957005142
SOPA,1160.0999755859375,0.9300000071525574,99.91983449472251
FBRX,6732.375,5.400000095367432,99.91979056283455
DRMA,1668.0,1.350000023841858,99.91906474677207
SCPX,1070.300048828125,0.8700000047683716,99.91871438240885
WATT,670.0,0.5450000166893005,99.91865671392696
SIDU,2970.0,2.430000066757202,99.9181818159341
VIVK,2037.0,1.6799999475479126,99.91752577577084
AHT,10774.52475540515,9.029999732971191,99.91619120157999
AHT,10774.52475540515,9.029999732971191,99.91619120157999
AHT,10774.52475540515,9.029999732971191,99.91619120157999
AHT,10774.52475540515,9.029999732971191,99.91619120157999
AHT,10774.52475540515,9.029999732971191,99.91619120157999
AHT,10774.52475540515,9.029999732971191,99.91619120157999
SCC,11657.701354081897,9.930000305175781,99.9148202548378
PRTG,4900.0,4.179999828338623,99.91469388105432
SMSI,1024.0,0.8899999856948853,99.91308593889698
IMUX,1408.0,1.2300000190734863,99.9126420440999
TCRT,2400.0,2.0999999046325684,99.91250000397365
YYAI,5472.0,4.829999923706055,99.91173245753461
EKSO,863.0999755859375,0.7739999890327454,99.91032325212299
TOON,870.0,0.7860000133514404,99.90965517087915
NIXX,2975.0,2.7100000381469727,99.90890756174295
EMKR,3301.547849937604,3.0299999713897705,99.90822486575661
SBET,710.0,0.6600000262260437,99.90704224982731
BENF,1320.0,1.2300000190734863,99.90681818037322
ATXG,656.5399780273438,0.6150000095367432,99.90632710419484
CREX,4711.5,4.449999809265137,99.90555025343807
UCAR,7500.0,7.159999847412109,99.90453333536784
SWKH,17550.0,16.770000457763672,99.9044444418361
DRIP,10030.622899066972,9.619999885559082,99.90409369405708
AKTX,2380.0,2.299999952316284,99.90336134654133
CNEY,405.0,0.4020000100135803,99.90074073826825
KAVL,919.7999877929688,0.9300000071525574,99.89889106115515
DUG,34281.910492271505,34.779998779296875,99.8985470813036
ELDN,4860.0,4.960000038146973,99.89794238604635
JNUG,40941.88836840932,42.84000015258789,99.89536388803785
VYNE,2869.919921875,3.0199999809265137,99.89477058373973
SPRC,221.0,0.2329999953508377,99.89457013785031
CNVS,2946.0,3.109999895095825,99.89443313322825
IZEA,2720.0,2.880000114440918,99.89411764285143
MZZ,8230.230878120077,8.720000267028809,99.8940491415592
WKSP,720.0,0.8040000200271606,99.88833333055179
SIFY,2677.755427246094,3.049999952316284,99.88609863614568
NKLA,2819.699951171875,3.25,99.88473950929959
MIND,3312.5,3.819999933242798,99.88467924729834
SHPH,1010.0800170898438,1.1699999570846558,99.8841675968944
CREG,616.0,0.7200000286102295,99.88311687847236
HKD,2555.300048828125,2.990000009536743,99.8829883006926
LMFA,2967.0,3.509999990463257,99.88169868586237
ANTE,530.2000122070312,0.6299999952316284,99.88117691800701
HIBS,14373.657805602246,17.209999084472656,99.88026708777105
PRFX,471.0,0.5649999976158142,99.8800424633512
GOEV,572.7000122070312,0.6899999976158142,99.87951807527352
COCP,1440.0,1.75,99.87847222222223
YCBD,381.6000061035156,0.4699999988079071,99.87683438383374
YCBD,381.6000061035156,0.4699999988079071,99.87683438383374
FXP,14536.009604669007,18.149999618530273,99.87513767456029
VCNX,2568.300048828125,3.2200000286102295,99.87462523975424
SGLY,1374.5,1.7400000095367432,99.87340851149241
PLUG,1565.0,1.9900000095367432,99.87284344986985
KNW,195.0,0.25,99.87179487179488
MBIO,200.25,0.25699999928474426,99.87166042482659
VMAR,2416.5,3.119999885559082,99.87088765215977
PLX,912.5,1.2000000476837158,99.86849314545931
QMCO,3480.0,4.659999847412109,99.8660919584077
OCGN,778.2000122070312,1.0700000524520874,99.86250320795838
EZGO,777.5999755859375,1.0700000524520874,99.8623971082759
DCTH,7210.0,9.960000038146973,99.86185852929061
WKHS,859.2000122070312,1.190000057220459,99.86149906420931
VCIG,1186.0450439453125,1.659999966621399,99.86003904530476
AIMD,356.25,0.5,99.85964912280701
THAR,1590.0,2.259999990463257,99.85786163581992
HRTX,1290.0,1.840000033378601,99.85736433849777
NEPH,1128.5999755859375,1.6100000143051147,99.85734537930774
NAAS,1860.0,2.6600000858306885,99.85698924269727
CLEU,156.89999389648438,0.2290000021457672,99.85404715675334
IDAI,125.0,0.18299999833106995,99.85360000133514
ONVO,273.0,0.4000000059604645,99.85347985129653
VRM,6039.2001953125,8.930000305175781,99.8521327325412
CANF,1419.0,2.109999895095825,99.85130374241749
ATHE,797.4000244140625,1.190000057220459,99.85076498359842
GRCE,2016.0,3.049999952316284,99.84871031982559
ISPO,2160.0,3.3299999237060547,99.84583333686547
INDP,784.0,1.2100000381469727,99.84566326044045
BCLI,787.5,1.2200000286102295,99.84507936144632
PLAG,1045.0,1.6399999856948853,99.84306220232585
VTGN,1890.0,3.0199999809265137,99.84021164122082
GDHG,1249.5,2.0,99.83993597438976
NRXP,769.9000244140625,1.2699999809265137,99.83504351985272
ITP,151.0743790825165,0.25,99.83451859837633
AQB,610.0,1.0180000066757202,99.83311475300398
UNG,8177.919921875,13.800000190734863,99.83125293078719
ALBT,2025.0,3.4200000762939453,99.8311111073435
STBX,739.3599853515625,1.25,99.83093485923429
CRDF,2030.4000244140625,3.4600000381469727,99.82959022869666
HYZN,997.5,1.7100000381469727,99.82857142474717
GNS,367.5,0.6309999823570251,99.8282993245287
GNPX,778.0,1.340000033378601,99.82776349185364
AIRE,575.4099731445312,1.0,99.82621086761233
TC,475.79998779296875,0.8299999833106995,99.82555695573664
BNGO,156.89999389648438,0.2800000011920929,99.82154237598198
BNTC,5915.606090198863,10.739999771118164,99.81844633318448
PMCB,961.0,1.7599999904632568,99.81685744115887
SONM,1825.800048828125,3.3499999046325684,99.81651879641569
VRPX,360.0,0.6620000004768372,99.81611111097865
PPBT,1390.0,2.5799999237060547,99.8143884946974
SDS,10309.657497774817,19.149999618530273,99.8142518350133
GILT,2975.752722451853,5.610000133514404,99.81147626645227
GUSH,17187.914031795015,32.40999984741211,99.81143727047123
VGZ,295.0,0.5600000023841858,99.81016949071723
MTC,195.5,0.37299999594688416,99.80920716319852
JOB,133.59978417385295,0.25999999046325684,99.80538891430774
NCNA,800.0,1.559999942779541,99.80500000715256
MAXN,5797.0,11.369999885559082,99.80386406959532
CTRM,1899.9000244140625,3.7699999809265137,99.80156850715926
MVIS,548.0,1.090000033378601,99.80109488441997
PETZ,635.0,1.2699999809265137,99.8000000030037
BOSC,1490.0,3.0899999141693115,99.79261745542487
JZ,558.030029296875,1.190000057220459,99.78674981725986
SPI,174.8000030517578,0.375,99.78546911129689
BIS,6700.216256984555,14.430000305175781,99.78463381252608
GCTK,650.0,1.409999966621399,99.78307692821208
VANI,576.47998046875,1.2599999904632568,99.78143213413261
USIO,675.0,1.4800000190734863,99.78074073791504
EAST,240.0,0.5329999923706055,99.77791666984558
JTAI,17.5,0.039000000804662704,99.77714285254478
MEGL,249.94000244140625,0.5630000233650208,99.77474593187739
YJ,728.0,1.6399999856948853,99.77472527669026
INO,2352.0,5.340000152587891,99.7729591771859
MI,3705.5,8.541000366210938,99.76950478029386
SCKT,513.75,1.190000057220459,99.76836981854589
UTSI,1122.0,2.630000114440918,99.76559713775036
AEI,589.7999877929688,1.409999966621399,99.76093591118955
HTOOW,13.789999961853027,0.032999999821186066,99.76069615726996
GTBP,1428.0,3.4670000076293945,99.75721288461979
APLM,49.0,0.11999999731779099,99.75510204629022
BNZI,828.5,2.0299999713897705,99.75497888094269
AKTS,19.149999618530273,0.04699999839067459,99.7545691941153
OPHC,2071.828125,5.110000133514404,99.753357912664
LQR,290.0,0.7210000157356262,99.75137930491876
MRIN,837.9000244140625,2.0999999046325684,99.74937345226824
HOTH,347.0,0.8899999856948853,99.7435158542666
CARM,386.6600036621094,0.996999979019165,99.74215073460496
EVOK,2052.0,5.380000114440918,99.73781675855551
UVIX,1360.5,3.5899999141693115,99.73612643041754
MYPSW,5.300000190734863,0.014000000432133675,99.7358490579565
LIDR,434.70001220703125,1.149999976158142,99.73544974836337
ISPOW,4.900000095367432,0.013000000268220901,99.73469387724072
LIDRW,3.75,0.009999999776482582,99.7333333392938
BLUE,152.9598388671875,0.4099999964237213,99.73195578691755
XOMA,11587.5,31.15999984741211,99.7310895374549
AUUD,232.5,0.6259999871253967,99.7307526937095
ENLV,440.0,1.2000000476837158,99.72727271643552
YGMZ,464.0,1.2699999809265137,99.72629310755894
FLGC,429.0,1.190000057220459,99.72261070927262
BFRI,292.6000061035156,0.8199999928474426,99.71975393857055
LPTH,556.0,1.5700000524520874,99.71762588984674
XRTX,495.7200012207031,1.399999976158142,99.71758251175852
GSUN,950.0,2.690000057220459,99.71684209923995
SKYE,1937.5,5.5,99.71612903225807
ACON,64.80000305175781,0.18400000035762787,99.71604939553683
KITT,468.0,1.3300000429153442,99.71581195664201
INVE,1305.0,3.799999952316284,99.70881226419033
XTLB,600.0,1.7599999904632568,99.70666666825613
DXD,8446.25058029852,25.149999618530273,99.70223474452446
IMTE,440.0,1.3300000429153442,99.69772726297379
XPON,1129.0,3.440000057220459,99.69530557509118
XCUR,975.0,3.0,99.6923076923077
NVDS,8465.0,26.290000915527344,99.68942704175396
EEV,5095.438723616633,16.06999969482422,99.68461990092547
VVPR,243.3000030517578,0.7699999809265137,99.68351830198591
HUBC,169.8000030517578,0.5389999747276306,99.68256774732605
ACB,1503.0,4.78000020980835,99.68196938058495
IMCC,697.7999877929688,2.2300000190734863,99.6804241819885
PLG,500.0,1.6100000143051147,99.67799999713898
TARA,800.0,2.5799999237060547,99.67750000953674
KZIA,2100.06591796875,6.78000020980835,99.67715298116137
NVFY,350.0,1.1299999952316284,99.67714285850525
LODE,111.25,0.36000001430511475,99.67640448152349
MSGM,380.0,1.2300000190734863,99.67631578445435
TLPH,272.79998779296875,0.8899999856948853,99.67375365633436
AIFF,990.0,3.259999990463257,99.67070707167038
APRE,1062.199951171875,3.5199999809265137,99.66861230062729
SDP,4670.769370205602,15.640000343322754,99.66515151779728
AZTR,155.39999389648438,0.5220000147819519,99.66409264138731
DARE,1304.4000244140625,4.400000095367432,99.66268015846259
AREB,945.0,3.2100000381469727,99.66031745628075
UPC,71.94000244140625,0.24500000476837158,99.65943842583559
NEUE,1434.4000244140625,5.010000228881836,99.65072503181752
TFFP,528.5,1.850000023841858,99.64995269179909
BHAT,62.5,0.21899999678134918,99.64960000514984
NUTX,7920.0,27.90999984741211,99.64760101202762
NAYA,246.0,0.8700000047683716,99.64634146147627
CMAX,552.5999755859375,1.9600000381469727,99.64531304293513
RXD,2850.0198722128143,10.199999809265137,99.64210776532776
CBUS,1594.5,5.75,99.63938538726873
CING,1236.0,4.519999980926514,99.63430420866291
XBIO,1074.0,3.950000047683716,99.63221601045775
INUV,62.5,0.23000000417232513,99.63199999332429
LXRX,344.75,1.2699999809265137,99.63161711938318
GV,420.0,1.5499999523162842,99.63095239230564
UCO,6760.0,25.510000228881836,99.62263313270884
GRNQ,230.0,0.875,99.6195652173913
DNMR,66.30000305175781,0.2540000081062317,99.6168929164182
ATIP,652.5,2.5,99.61685823754789
XFOR,172.16400146484375,0.6629999876022339,99.6149020805969
APM,332.79998779296875,1.2899999618530273,99.61237980493691
DATSW,13.609999656677246,0.05299999937415123,99.61058045032243
HOFV,323.3999938964844,1.2599999904632568,99.6103896059854
CPTN,801.5999755859375,3.130000114440918,99.6095309119548
NAOV,170.0,0.6700000166893005,99.60588234312394
OMEX,113.4000015258789,0.4480000138282776,99.60493826472653
CDT,25.0,0.10000000149011612,99.59999999403954
MRNS,82.87999725341797,0.33500000834465027,99.59580113483796
SCOR,1300.0,5.289999961853027,99.5930769260113
YQ,478.6000061035156,1.9520000219345093,99.59214375323006
SNAX,210.0,0.8569999933242798,99.59190476508367
BOXL,139.1999969482422,0.5699999928474426,99.59051723754033
HGBL,401.25,1.649999976158142,99.58878505267087
ADIL,236.0,1.0099999904632568,99.57203390234608
ATNM,450.0,1.9299999475479126,99.57111112276714
ATPC,360.0,1.5449999570846558,99.57083334525426
BRZU,14040.7490234375,60.900001525878906,99.56626244494349
BCTX,156.35179138183594,0.6800000071525574,99.5650833283439
BLRX,103.05000305175781,0.44999998807907104,99.5633188017927
